,2021-04-20
14128,961331225603518464
14129,301052698
14130,813750020
14131,1265697567414853632
14132,1253864796920963073
14133,1097189436381716480
14134,1210248330099544065
14135,917073532084944898
14136,992377444417134594
14137,940397330431447040
14138,1214736673797332993
14139,1128074092454658048
14140,986114970990465025
14141,1316923137649377280
14142,1000525353150894080
14143,1137449603995799553
14144,106617630
14145,172551664
14146,1307747588477681664
14147,1288555819248877568
14148,1166282366446387200
14149,1149447943948079104
14150,1023969001527894018
14151,244267109
14152,944681293740044289
14153,78070610
14154,1436686274
14155,266710805
14156,1167400564713345025
14157,1300369678724788224
14158,116695264
14159,1317373886799835137
14160,1292835296568987651
14161,836505423607971842
14162,506073079
14163,1282189012086648838
14164,880921556922363904
14165,1309630824929783809
14166,1246993209470976005
14167,1120328102561796097
14168,1223705813807583233
14169,1444407516
14170,1218520031274897408
14171,1314276780623052800
14172,4059288193
14173,1647042452
14174,1600298600
14175,2720606230
14176,885964619633885185
14177,394218465
14178,1057994805530316800
14179,1143252083803664384
14180,1183262843606429696
14181,1289424158300999680
14182,157757677
14183,560908443
14184,1140750569553842176
14185,945943344739479553
14186,1280243025382432768
14187,1316653374817923072
14188,130022386
14189,2452745850
14190,1074299573084942336
14191,1316445937741438976
14192,1285252315188989953
14193,888609476726607875
14194,4140074741
14195,1276971148425617408
14196,2294997250
14197,3775177037
14198,1135163421572423680
14199,2383505485
14200,1211644692640628736
14201,782080598
14202,1061671760888844288
14203,68268481
14204,3014772729
14205,290090656
14206,856320819831521280
14207,1167254400
14208,1296221303465226242
14209,1279030059228168192
14210,2523005898
14211,1294284916008448000
14212,1315998671461322753
14213,1262468718136823808
14214,936975944757202945
14215,2359970216
14216,87750145
14217,52403903
14218,973331729812422657
14219,1091285940939571200
14220,994219982509826048
14221,394027142
14222,1253428557369315337
14223,1121394463119564801
14224,719369418
14225,992176700329996288
14226,2878582522
14227,920374427963011074
14228,2613186150
14229,1268873161015062529
14230,932224040198123526
14231,950794167705194497
14232,1138117919383138305
14233,1310328378377924608
14234,1315446525561131014
14235,3060817009
14236,1222745235786125312
14237,398849199
14238,1310684302502289408
14239,918237094547517440
14240,1206293259674361858
14241,1286473696211636224
14242,720844935138664448
14243,3151541535
14244,59571887
14245,323192929
14246,898479424399708160
14247,921028805270978560
14248,1299155816927297537
14249,990439375392727041
14250,1248967242441687040
14251,1161805952917671939
14252,982236869114015746
14253,1186738616594251776
14254,1314601463356612608
14255,1247775549113565188
14256,1314793963694379008
14257,970966067622408193
14258,805867920421244928
14259,1308630874104111111
14260,1251872133292200000
14261,1049982084893302784
14262,1184876839879270400
14263,1057127000555642880
14264,956486203963949056
14265,869814763940982785
14266,835169284200476672
14267,959292874276810754
14268,1318551781
14269,1274661412011466753
14270,258834326
14271,1277134347372359680
14272,1249754139032260608
14273,1287994453660061696
14274,21129516
14275,22130791
14276,1311909502791438336
14277,987495120760066048
14278,975731825736691717
14279,15876603
14280,1314353983931252736
14281,1407149682
14282,1297768813778239488
14283,119454836
14284,969881032685228032
14285,1112588214898819078
14286,1266530378233163776
14287,1149537215522856962
14288,1280064745857523712
14289,1116817094065172480
14290,1274550598873108486
14291,1278236525264728065
14292,1005011482520752129
14293,720273255920054277
14294,478894235
14295,1260580983679651840
14296,1075731921055956993
14297,31063013
14298,948109800
14299,1312754155631472646
14300,3180086724
14301,1271722878182895616
14302,1282093811779407872
14303,1305783308379402240
14304,1305915937141542916
14305,1300031790501953541
14306,471156589
14307,1313084755013857280
14308,98867832
14309,1303686566724820992
14310,1312771532683390976
14311,869515302
14312,994496350573219840
14313,21296607
14314,1243206100817567744
14315,1308627431243345920
14316,1272045177725693952
14317,35888529
14318,1238403223091687424
14319,1059072269157363717
14320,130882554
14321,1211814141050048512
14322,1312706515070078977
14323,1308371695317798914
14324,1295156242470625280
14325,1312173014876790784
14326,1912739353
14327,1171808834462998528
14328,1202159588218462208
14329,396862018
14330,2435338074
14331,1312314600969375747
14332,1220403276795064320
14333,2929717105
14334,1301220712812666880
14335,1311666491918442498
14336,1041777214402916352
14337,1294950038540615680
14338,95585899
14339,340151490
14340,2927990064
14341,1076579125882548225
14342,1272140001019486209
14343,759678112686899200
14344,21535550
14345,389735311
14346,1235941689815994368
14347,331000728
14348,1301011084246212609
14349,1172947409263038465
14350,994503947669901312
14351,52829940
14352,2236549662
14353,962321284460883968
14354,1230484823254454273
14355,899506289759236096
14356,3337698585
14357,300972702
14358,1191711970145263616
14359,1311647132991008770
14360,1253825387135721472
14361,1303993475772358658
14362,1295002372046020608
14363,796145504761483264
14364,1172519727501107202
14365,2935332975
14366,1172936533
14367,1253500634726187009
14368,739398721914339328
14369,2478259708
14370,1310591864060469249
14371,1046811147200954368
14372,1303964152453627905
14373,2300872406
14374,1284098408425259008
14375,811980886656872448
14376,4838826105
14377,113771290
14378,1308044883119108096
14379,193180594
14380,2827932083
14381,896311250245767170
14382,1009920651488948224
14383,1296565618423074816
14384,1308348979541766144
14385,1294684261430128640
14386,364953191
14387,2244407067
14388,1310710142275432450
14389,993517559180857345
14390,1294369958596612099
14391,1247937666496299008
14392,1076278961221627904
14393,1270270184759025664
14394,1169201028308168704
14395,209400914
14396,4326068295
14397,1419575035
14398,1310182761987272704
14399,1296409437096120320
14400,1037924777480998912
14401,1309724404834799616
14402,1293372281175961600
14403,1307638518777217027
14404,1165305650412281856
14405,464623757
14406,1299014310069334017
14407,1161843109
14408,1187362391555633152
14409,1242210147054882816
14410,33848134
14411,988775950455361536
14412,1309550709877153793
14413,1105159089074724865
14414,1303595761913851904
14415,47036629
14416,1299539991366754304
14417,931515144625983489
14418,721161822
14419,3816544527
14420,1246107145248149505
14421,958670622321709057
14422,3317492120
14423,842117339889979392
14424,497484118
14425,1181585590820556801
14426,1298073419368472577
14427,1254800314449846273
14428,1291665996948930560
14429,1304769036375318529
14430,1182900606391861249
14431,1281556060986388480
14432,812580175925809152
14433,19141092
14434,1307404175249223681
14435,780111600489472000
14436,1305504257462812672
14437,1209181743590326272
14438,1647626389
14439,499930225
14440,971738771346673666
14441,874349158869721088
14442,1308708997193703424
14443,1243095006308687872
14444,1286394942370193408
14445,1196961161175916544
14446,948989930126106626
14447,1162222296850821120
14448,18716425
14449,1000142543055740928
14450,980045766726242304
14451,1221727358840983552
14452,1294594438359068672
14453,1270653892792123392
14454,1308624989566971905
14455,1162218687325069319
14456,1259346478486544384
14457,1143815693504094208
14458,1305675367588401152
14459,729739298426204161
14460,17962668
14461,1263161347899940864
14462,1299587151177240577
14463,1282964615136071680
14464,1305795502760275968
14465,1287680647780335616
14466,1267086775190577152
14467,3311325192
14468,1308321423451095041
14469,1294851349188763648
14470,978184299122892800
14471,329964821
14472,922862573829079041
14473,1308217859953184768
14474,130381076
14475,1304677987174899713
14476,1308093756160212993
14477,1308083106138804224
14478,478730383
14479,1303406694047854592
14480,3313254071
14481,1151502392011083778
14482,1275375198095781889
14483,1290328016287969280
14484,1215165724781465602
14485,110156332
14486,1711069266
14487,894178843790987264
14488,861301133075238912
14489,1160999390024089600
14490,1277935018736664581
14491,1030940793496694784
14492,976076775418572800
14493,1274041321896935424
14494,975803161540792320
14495,1127520373162033152
14496,1072798422015664129
14497,972744552275763200
14498,1230262429709414401
14499,1191354632183791616
14500,1269047381401776129
14501,985595152948432896
14502,263398970
14503,1307244533118382080
14504,1302439355995303938
14505,35740913
14506,975469635847053312
14507,776670022257094656
14508,880133242862653440
14509,1307192797691346944
14510,1106297470248800256
14511,474749553
14512,262430866
14513,407363376
14514,1112019177076862976
14515,1270277567598063616
14516,1307594270782627841
14517,1798174201
14518,1061672583077285900
14519,25282156
14520,957795564904747008
14521,3849937820
14522,1298720709179392007
14523,408560169
14524,1229736659056562178
14525,3096365492
14526,57635155
14527,1248828225624502275
14528,1235166877263040512
14529,972778226958422016
14530,1064679067419475968
14531,563858302
14532,1304394754495401985
14533,1049454506595954688
14534,1149383660254244869
14535,988884489207152642
14536,1176315026535309312
14537,1041318431843217408
14538,1298090703533142016
14539,22688873
14540,70208471
14541,2339748931
14542,954025271614627840
14543,1187760848988717057
14544,3059464635
14545,1151597934896668673
14546,156159991
14547,1290431134359265281
14548,1287923607742472193
14549,943354181502603264
14550,1297066739428016131
14551,24427488
14552,213810173
14553,984010917112369156
14554,1202953339232755720
14555,1063612427554701313
14556,1264963545768185857
14557,1158765114134130693
14558,1236287534377959424
14559,1075747457127067648
14560,1148721687292022784
14561,1289359808496373760
14562,1307284844230193152
14563,1062056764743462914
14564,480695105
14565,1306539694738399234
14566,746110664385585152
14567,1287593815369375744
14568,432929405
14569,1240728819390087169
14570,1298590737148207105
14571,1298329012305973248
14572,123942187
14573,1084174813617418245
14574,2364413755
14575,2534906348
14576,2364556326
14577,1145525023593177089
14578,1253549623043674112
14579,2317354802
14580,1165093676101570560
14581,1030459668
14582,409238152
14583,1184459962237382656
14584,1184381018343526402
14585,1056005850404253697
14586,1052048696173449217
14587,1073912782406307840
14588,1062176002510471168
14589,1119202415402610690
14590,1216034789955907597
14591,948388708348252165
14592,4902926760
14593,1552081016
14594,1101180958265335808
14595,1178039223351496704
14596,1404495937
14597,753360124501233664
14598,1715528006
14599,1132780414991421441
14600,1046912430704455682
14601,73376324
14602,2154258445
14603,1278222624930230273
14604,3311491565
14605,1235762303250747392
14606,1281298369726386176
14607,873305908595568642
14608,1026165878021218304
14609,1221165144270626816
14610,1275855568968626177
14611,1307014998586200065
14612,921773221598453760
14613,1031503826019393536
14614,431982292
14615,1117941246583033861
14616,426157861
14617,1222660319287357440
14618,1263452447281786881
14619,854586819924508672
14620,1229587323723096064
14621,1170635078
14622,1193399397498810368
14623,1296647296482869248
14624,1302638950197219328
14625,1296687516813230081
14626,981201196663877633
14627,1057927980784091137
14628,93213335
14629,964230646477525004
14630,52901900
14631,971634533413072896
14632,945056835408748544
14633,1276658026519212032
14634,1219928207249432576
14635,1271247003217883136
14636,1106609037087518721
14637,1286849281534464000
14638,326586517
14639,215419667
14640,1268905149881135104
14641,49602324
14642,945306967781859328
14643,867121634494353409
14644,1075348107523612674
14645,1946911766
14646,2971247104
14647,3185469463
14648,455947004
14649,1260214112681897994
14650,1111409826565890048
14651,1210136816134840327
14652,827032117217460224
14653,1277557855424401410
14654,1214936713920827396
14655,2907861208
14656,1125894592887320577
14657,1262213296985264131
14658,125003977
14659,998764318236622848
14660,1138693800719802368
14661,964197899339837441
14662,929771961286254597
